_id,MonthEnding,HBT,HBTQF,PatientType,WaitType,Specialty,SpecialtyQF,Waits,WaitsQF,WaitsOver12Weeks,WaitsOver12WeeksQF,WaitsOver52Weeks,WaitsOver52WeeksQF,WaitsOver78Weeks,WaitsOver78WeeksQF,WaitsOver104Weeks,WaitsOver104WeeksQF,Median,MedianQF,90thPercentile,90thPercentileQF
10493,20240831,S08000031,,New Outpatient,Completed,AW,,60,,2,,0,,0,,0,,49.5,,83,
10494,20250831,S08000031,,New Outpatient,Completed,AW,,43,,19,,0,,0,,0,,60,,153.8,
10495,20241031,S08000031,,New Outpatient,Completed,AW,,64,,2,,0,,0,,0,,56,,83,
10496,20251031,S08000031,,New Outpatient,Completed,AW,,45,,20,,0,,0,,0,,76,,156.6,
10497,20231231,S08000031,,New Outpatient,Completed,AW,,51,,1,,0,,0,,0,,44,,63,
10498,20241231,S08000031,,New Outpatient,Completed,AW,,42,,4,,0,,0,,0,,80,,84,
10499,20250228,S08000031,,New Outpatient,Completed,C11,,2664,,571,,47,,0,,0,,17,,296,
10500,20240229,S08000031,,New Outpatient,Completed,C11,,3002,,750,,12,,0,,0,,26,,271,
10501,20240430,S08000031,,New Outpatient,Completed,C11,,2895,,675,,5,,0,,0,,27,,259,
10502,20250430,S08000031,,New Outpatient,Completed,C11,,2814,,580,,120,,0,,0,,20,,341.7,
10503,20240630,S08000031,,New Outpatient,Completed,C11,,2832,,614,,6,,0,,0,,21,,266,
10504,20250630,S08000031,,New Outpatient,Completed,C11,,3012,,832,,275,,0,,0,,19,,362.9,
10505,20240930,S08000031,,New Outpatient,Completed,C11,,2955,,863,,116,,0,,0,,18,,331,
10506,20250930,S08000031,,New Outpatient,Completed,C11,,3188,,868,,322,,0,,0,,20,,365,
10507,20231130,S08000031,,New Outpatient,Completed,C11,,3224,,811,,2,,0,,0,,22,,254.7,
10508,20241130,S08000031,,New Outpatient,Completed,C11,,3027,,792,,109,,0,,0,,18,,343,
10509,20251130,S08000031,,New Outpatient,Completed,C11,,3432,,1020,,237,,0,,0,,22,,358,
10510,20240131,S08000031,,New Outpatient,Completed,C11,,3166,,756,,3,,0,,0,,28,,273,
10511,20250131,S08000031,,New Outpatient,Completed,C11,,2810,,735,,41,,0,,0,,27,,323,
10512,20240331,S08000031,,New Outpatient,Completed,C11,,2790,,677,,13,,3,,0,,22,,270,
10513,20250331,S08000031,,New Outpatient,Completed,C11,,2922,,705,,198,,0,,0,,23,,347,
10514,20240531,S08000031,,New Outpatient,Completed,C11,,3121,,737,,6,,0,,0,,22,,281,
10515,20250531,S08000031,,New Outpatient,Completed,C11,,3195,,916,,306,,0,,0,,22,,364,
10516,20240731,S08000031,,New Outpatient,Completed,C11,,2685,,495,,12,,0,,0,,18,,259,
10517,20250731,S08000031,,New Outpatient,Completed,C11,,2871,,708,,266,,0,,0,,20,,362,
10518,20240831,S08000031,,New Outpatient,Completed,C11,,3197,,843,,78,,0,,0,,20,,295,
10519,20250831,S08000031,,New Outpatient,Completed,C11,,2939,,707,,269,,0,,0,,18,,361,
10520,20241031,S08000031,,New Outpatient,Completed,C11,,2930,,804,,95,,0,,0,,18,,336,
10521,20251031,S08000031,,New Outpatient,Completed,C11,,3272,,986,,338,,0,,0,,21,,367,
10522,20231231,S08000031,,New Outpatient,Completed,C11,,2405,,578,,9,,1,,0,,23,,279,
10523,20241231,S08000031,,New Outpatient,Completed,C11,,2548,,660,,143,,0,,0,,19,,340.3,
10524,20250228,S08000031,,New Outpatient,Completed,C12,,273,,163,,0,,0,,0,,245,,270,
10525,20240229,S08000031,,New Outpatient,Completed,C12,,292,,177,,0,,0,,0,,194,,213,
10526,20240430,S08000031,,New Outpatient,Completed,C12,,202,,102,,0,,0,,0,,156.5,,216.9,
10527,20250430,S08000031,,New Outpatient,Completed,C12,,288,,114,,0,,0,,0,,52,,278,
10528,20240630,S08000031,,New Outpatient,Completed,C12,,234,,110,,0,,0,,0,,68,,250,
10529,20250630,S08000031,,New Outpatient,Completed,C12,,261,,129,,0,,0,,0,,82,,290,
10530,20240930,S08000031,,New Outpatient,Completed,C12,,297,,195,,0,,0,,0,,245,,279.4,
10531,20250930,S08000031,,New Outpatient,Completed,C12,,361,,191,,0,,0,,0,,183,,312,
10532,20231130,S08000031,,New Outpatient,Completed,C12,,281,,159,,0,,0,,0,,171,,188,
10533,20241130,S08000031,,New Outpatient,Completed,C12,,281,,180,,0,,0,,0,,244,,272,
10534,20251130,S08000031,,New Outpatient,Completed,C12,,258,,128,,0,,0,,0,,63.5,,296,
10535,20240131,S08000031,,New Outpatient,Completed,C12,,313,,187,,0,,0,,0,,190,,204,
10536,20250131,S08000031,,New Outpatient,Completed,C12,,271,,171,,0,,0,,0,,252,,270,
10537,20240331,S08000031,,New Outpatient,Completed,C12,,313,,197,,0,,0,,0,,195,,210,
10538,20250331,S08000031,,New Outpatient,Completed,C12,,345,,202,,0,,0,,0,,251,,271,
10539,20240531,S08000031,,New Outpatient,Completed,C12,,243,,109,,0,,0,,0,,73,,234,
10540,20250531,S08000031,,New Outpatient,Completed,C12,,307,,176,,0,,0,,0,,246,,287,
10541,20240731,S08000031,,New Outpatient,Completed,C12,,161,,91,,0,,0,,0,,146,,266,
10542,20250731,S08000031,,New Outpatient,Completed,C12,,263,,91,,0,,0,,0,,42,,305.8,
10543,20240831,S08000031,,New Outpatient,Completed,C12,,271,,148,,0,,0,,0,,91,,283,
10544,20250831,S08000031,,New Outpatient,Completed,C12,,346,,168,,0,,0,,0,,55,,313,
10545,20241031,S08000031,,New Outpatient,Completed,C12,,306,,172,,0,,0,,0,,206.5,,265,
10546,20251031,S08000031,,New Outpatient,Completed,C12,,307,,151,,0,,0,,0,,62,,306,
10547,20231231,S08000031,,New Outpatient,Completed,C12,,254,,147,,0,,0,,0,,178,,195,
10548,20241231,S08000031,,New Outpatient,Completed,C12,,270,,159,,0,,0,,0,,216,,260,
10549,20250228,S08000031,,New Outpatient,Completed,C13,,278,,69,,24,,3,,0,,23,,326.5,
10550,20240229,S08000031,,New Outpatient,Completed,C13,,249,,82,,32,,0,,0,,22,,370.4,
10551,20240430,S08000031,,New Outpatient,Completed,C13,,321,,89,,27,,0,,0,,25,,322,
10552,20250430,S08000031,,New Outpatient,Completed,C13,,313,,50,,16,,0,,0,,29,,259.2,
10553,20240630,S08000031,,New Outpatient,Completed,C13,,259,,62,,17,,1,,0,,20,,334,
10554,20250630,S08000031,,New Outpatient,Completed,C13,,294,,77,,31,,0,,0,,36,,368,
10555,20240930,S08000031,,New Outpatient,Completed,C13,,290,,61,,25,,0,,0,,26,,344.9,
10556,20250930,S08000031,,New Outpatient,Completed,C13,,341,,59,,19,,0,,0,,27,,183,
10557,20231130,S08000031,,New Outpatient,Completed,C13,,300,,86,,34,,1,,0,,18.5,,378.2,
10558,20241130,S08000031,,New Outpatient,Completed,C13,,321,,77,,21,,1,,0,,22,,336,
10559,20251130,S08000031,,New Outpatient,Completed,C13,,299,,71,,28,,0,,0,,26,,309,
10560,20240131,S08000031,,New Outpatient,Completed,C13,,299,,98,,23,,1,,0,,23,,356,
10561,20250131,S08000031,,New Outpatient,Completed,C13,,280,,65,,15,,0,,0,,27,,266,
10562,20240331,S08000031,,New Outpatient,Completed,C13,,274,,68,,17,,1,,0,,21,,315.4,
10563,20250331,S08000031,,New Outpatient,Completed,C13,,287,,67,,26,,0,,0,,28,,332.4,
10564,20240531,S08000031,,New Outpatient,Completed,C13,,340,,99,,45,,0,,0,,22,,374.3,
10565,20250531,S08000031,,New Outpatient,Completed,C13,,278,,53,,23,,0,,0,,39,,303.9,
10566,20240731,S08000031,,New Outpatient,Completed,C13,,309,,107,,49,,0,,0,,35,,454.4,
10567,20250731,S08000031,,New Outpatient,Completed,C13,,274,,71,,18,,0,,0,,35,,327,
10568,20240831,S08000031,,New Outpatient,Completed,C13,,343,,81,,34,,0,,0,,30,,360,
10569,20250831,S08000031,,New Outpatient,Completed,C13,,379,,80,,19,,0,,0,,39,,269.8,
10570,20241031,S08000031,,New Outpatient,Completed,C13,,338,,61,,14,,0,,0,,22,,233.1,
10571,20251031,S08000031,,New Outpatient,Completed,C13,,345,,94,,39,,0,,0,,26,,374.8,
10572,20231231,S08000031,,New Outpatient,Completed,C13,,277,,67,,23,,0,,0,,19,,359.6,
10573,20241231,S08000031,,New Outpatient,Completed,C13,,244,,40,,12,,0,,0,,21,,275.2,
10574,20250228,S08000031,,New Outpatient,Completed,C3,,2,,0,,0,,0,,0,,,:,,:
10575,20240229,S08000031,,New Outpatient,Completed,C3,,3,,0,,0,,0,,0,,,:,,:
10576,20250430,S08000031,,New Outpatient,Completed,C3,,1,,0,,0,,0,,0,,,:,,:
10577,20250630,S08000031,,New Outpatient,Completed,C3,,2,,0,,0,,0,,0,,,:,,:
10578,20251130,S08000031,,New Outpatient,Completed,C3,,3,,0,,0,,0,,0,,,:,,:
10579,20240131,S08000031,,New Outpatient,Completed,C3,,1,,0,,0,,0,,0,,,:,,:
10580,20240331,S08000031,,New Outpatient,Completed,C3,,2,,0,,0,,0,,0,,,:,,:
10581,20250331,S08000031,,New Outpatient,Completed,C3,,1,,0,,0,,0,,0,,,:,,:
10582,20250531,S08000031,,New Outpatient,Completed,C3,,3,,0,,0,,0,,0,,,:,,:
10583,20241031,S08000031,,New Outpatient,Completed,C3,,1,,0,,0,,0,,0,,,:,,:
10584,20231231,S08000031,,New Outpatient,Completed,C3,,2,,0,,0,,0,,0,,,:,,:
10585,20250228,S08000031,,New Outpatient,Completed,C31,,258,,13,,0,,0,,0,,53,,78,
10586,20240229,S08000031,,New Outpatient,Completed,C31,,192,,36,,0,,0,,0,,75,,100.8,
10587,20240430,S08000031,,New Outpatient,Completed,C31,,202,,52,,0,,0,,0,,82,,123,
10588,20250430,S08000031,,New Outpatient,Completed,C31,,218,,8,,0,,0,,0,,34,,77.3,
10589,20240630,S08000031,,New Outpatient,Completed,C31,,224,,76,,0,,0,,0,,80,,123.4,
10590,20250630,S08000031,,New Outpatient,Completed,C31,,253,,12,,0,,0,,0,,33,,69,
10591,20240930,S08000031,,New Outpatient,Completed,C31,,222,,9,,0,,0,,0,,61.5,,81.9,
10592,20250930,S08000031,,New Outpatient,Completed,C31,,226,,12,,0,,0,,0,,28,,67.5,
10593,20231130,S08000031,,New Outpatient,Completed,C31,,179,,19,,0,,0,,0,,68,,85,
10594,20241130,S08000031,,New Outpatient,Completed,C31,,204,,2,,0,,0,,0,,71,,78,
10595,20251130,S08000031,,New Outpatient,Completed,C31,,237,,15,,0,,0,,0,,29,,68.2,
10596,20240131,S08000031,,New Outpatient,Completed,C31,,195,,29,,0,,0,,0,,69,,98,
10597,20250131,S08000031,,New Outpatient,Completed,C31,,233,,11,,0,,0,,0,,63,,82,
10598,20240331,S08000031,,New Outpatient,Completed,C31,,192,,32,,0,,0,,0,,70,,105,
10599,20250331,S08000031,,New Outpatient,Completed,C31,,265,,4,,0,,0,,0,,42,,62,
10600,20240531,S08000031,,New Outpatient,Completed,C31,,241,,81,,0,,0,,0,,78,,116,
10601,20250531,S08000031,,New Outpatient,Completed,C31,,201,,6,,0,,0,,0,,40,,76,
10602,20240731,S08000031,,New Outpatient,Completed,C31,,239,,48,,0,,0,,0,,70,,103.2,
10603,20250731,S08000031,,New Outpatient,Completed,C31,,230,,1,,0,,0,,0,,28,,70,
10604,20240831,S08000031,,New Outpatient,Completed,C31,,269,,21,,0,,0,,0,,56,,81.2,
10605,20250831,S08000031,,New Outpatient,Completed,C31,,254,,15,,0,,0,,0,,31.5,,75,
10606,20241031,S08000031,,New Outpatient,Completed,C31,,215,,6,,0,,0,,0,,70,,83,
10607,20251031,S08000031,,New Outpatient,Completed,C31,,219,,23,,0,,0,,0,,34,,85.4,
10608,20231231,S08000031,,New Outpatient,Completed,C31,,175,,27,,0,,0,,0,,63,,96.2,
10609,20241231,S08000031,,New Outpatient,Completed,C31,,193,,3,,0,,0,,0,,68,,82,
10610,20250228,S08000031,,New Outpatient,Completed,C4,,7,,0,,0,,0,,0,,,:,,:
10611,20240229,S08000031,,New Outpatient,Completed,C4,,15,,0,,0,,0,,0,,,:,,:
10612,20240430,S08000031,,New Outpatient,Completed,C4,,10,,0,,0,,0,,0,,,:,,:
10613,20250430,S08000031,,New Outpatient,Completed,C4,,9,,0,,0,,0,,0,,,:,,:
10614,20240630,S08000031,,New Outpatient,Completed,C4,,5,,0,,0,,0,,0,,,:,,:
10615,20250630,S08000031,,New Outpatient,Completed,C4,,8,,0,,0,,0,,0,,,:,,:
10616,20240930,S08000031,,New Outpatient,Completed,C4,,16,,0,,0,,0,,0,,,:,,:
10617,20250930,S08000031,,New Outpatient,Completed,C4,,7,,1,,0,,0,,0,,,:,,:
10618,20231130,S08000031,,New Outpatient,Completed,C4,,4,,0,,0,,0,,0,,,:,,:
10619,20241130,S08000031,,New Outpatient,Completed,C4,,13,,0,,0,,0,,0,,,:,,:
10620,20251130,S08000031,,New Outpatient,Completed,C4,,9,,0,,0,,0,,0,,,:,,:
10621,20240131,S08000031,,New Outpatient,Completed,C4,,10,,0,,0,,0,,0,,,:,,:
10622,20250131,S08000031,,New Outpatient,Completed,C4,,19,,0,,0,,0,,0,,,:,,:
10623,20240331,S08000031,,New Outpatient,Completed,C4,,3,,0,,0,,0,,0,,,:,,:
10624,20250331,S08000031,,New Outpatient,Completed,C4,,14,,0,,0,,0,,0,,,:,,:
10625,20240531,S08000031,,New Outpatient,Completed,C4,,3,,0,,0,,0,,0,,,:,,:
10626,20250531,S08000031,,New Outpatient,Completed,C4,,12,,0,,0,,0,,0,,,:,,:
10627,20240731,S08000031,,New Outpatient,Completed,C4,,3,,0,,0,,0,,0,,,:,,:
10628,20250731,S08000031,,New Outpatient,Completed,C4,,2,,0,,0,,0,,0,,,:,,:
10629,20240831,S08000031,,New Outpatient,Completed,C4,,13,,0,,0,,0,,0,,,:,,:
10630,20250831,S08000031,,New Outpatient,Completed,C4,,9,,0,,0,,0,,0,,,:,,:
10631,20241031,S08000031,,New Outpatient,Completed,C4,,7,,0,,0,,0,,0,,,:,,:
10632,20251031,S08000031,,New Outpatient,Completed,C4,,5,,0,,0,,0,,0,,,:,,:
10633,20231231,S08000031,,New Outpatient,Completed,C4,,9,,0,,0,,0,,0,,,:,,:
10634,20241231,S08000031,,New Outpatient,Completed,C4,,5,,0,,0,,0,,0,,,:,,:
10635,20250731,S08000031,,New Outpatient,Completed,C42,,1,,0,,0,,0,,0,,,:,,:
10636,20250831,S08000031,,New Outpatient,Completed,C42,,1,,0,,0,,0,,0,,,:,,:
10637,20250228,S08000031,,New Outpatient,Completed,C5,,2378,,1105,,14,,0,,0,,59.5,,343,
10638,20240229,S08000031,,New Outpatient,Completed,C5,,3095,,1746,,213,,1,,0,,142,,315,
10639,20240430,S08000031,,New Outpatient,Completed,C5,,2392,,1023,,181,,0,,0,,50,,311.9,
10640,20250430,S08000031,,New Outpatient,Completed,C5,,1952,,669,,82,,0,,0,,39,,346,
10641,20240630,S08000031,,New Outpatient,Completed,C5,,2386,,1095,,234,,1,,0,,59,,357,
10642,20250630,S08000031,,New Outpatient,Completed,C5,,2446,,888,,198,,0,,0,,40,,363,
10643,20240930,S08000031,,New Outpatient,Completed,C5,,2553,,1330,,320,,0,,0,,95,,387,
10644,20250930,S08000031,,New Outpatient,Completed,C5,,2647,,1113,,245,,0,,0,,48,,361,
10645,20231130,S08000031,,New Outpatient,Completed,C5,,2915,,1441,,368,,2,,0,,83,,431,
10646,20241130,S08000031,,New Outpatient,Completed,C5,,2631,,1295,,149,,0,,0,,78,,346,
10647,20251130,S08000031,,New Outpatient,Completed,C5,,2994,,1361,,270,,0,,0,,62,,362,
10648,20240131,S08000031,,New Outpatient,Completed,C5,,2580,,1307,,294,,1,,0,,92.5,,398,
10649,20250131,S08000031,,New Outpatient,Completed,C5,,2226,,971,,8,,0,,0,,54,,336,
10650,20240331,S08000031,,New Outpatient,Completed,C5,,2606,,1352,,306,,0,,0,,96.5,,386,
10651,20250331,S08000031,,New Outpatient,Completed,C5,,2343,,1044,,41,,0,,0,,52,,346,
10652,20240531,S08000031,,New Outpatient,Completed,C5,,2621,,1302,,413,,19,,0,,82,,422,
10653,20250531,S08000031,,New Outpatient,Completed,C5,,2463,,823,,152,,0,,0,,38,,361,
10654,20240731,S08000031,,New Outpatient,Completed,C5,,2431,,1048,,212,,0,,0,,49,,322,
10655,20250731,S08000031,,New Outpatient,Completed,C5,,2541,,1066,,356,,0,,0,,50,,374,
10656,20240831,S08000031,,New Outpatient,Completed,C5,,2532,,1143,,288,,0,,0,,67,,388,
10657,20250831,S08000031,,New Outpatient,Completed,C5,,2306,,867,,200,,0,,0,,45,,360,
10658,20241031,S08000031,,New Outpatient,Completed,C5,,2586,,1299,,217,,0,,0,,89,,359.5,
10659,20251031,S08000031,,New Outpatient,Completed,C5,,3376,,1415,,268,,0,,0,,56,,350.5,
10660,20231231,S08000031,,New Outpatient,Completed,C5,,2425,,1319,,357,,2,,0,,134,,427,
10661,20241231,S08000031,,New Outpatient,Completed,C5,,1990,,872,,95,,0,,0,,49,,329.1,
10662,20250228,S08000031,,New Outpatient,Completed,C51,,20,,7,,0,,0,,0,,13,,127.1,
10663,20240229,S08000031,,New Outpatient,Completed,C51,,30,,18,,0,,0,,0,,131.5,,209.1,
10664,20240430,S08000031,,New Outpatient,Completed,C51,,44,,32,,0,,0,,0,,136.5,,152.7,
10665,20250430,S08000031,,New Outpatient,Completed,C51,,34,,23,,0,,0,,0,,140,,160.7,
10666,20240630,S08000031,,New Outpatient,Completed,C51,,14,,2,,0,,0,,0,,,:,,:
10667,20250630,S08000031,,New Outpatient,Completed,C51,,29,,14,,0,,0,,0,,47,,204.8,
10668,20240930,S08000031,,New Outpatient,Completed,C51,,25,,5,,0,,0,,0,,76,,118.4,
10669,20250930,S08000031,,New Outpatient,Completed,C51,,18,,10,,0,,0,,0,,,:,,:
10670,20231130,S08000031,,New Outpatient,Completed,C51,,26,,18,,0,,0,,0,,167,,215,
10671,20241130,S08000031,,New Outpatient,Completed,C51,,34,,10,,0,,0,,0,,83,,88,
10672,20251130,S08000031,,New Outpatient,Completed,C51,,18,,9,,0,,0,,0,,,:,,:
10673,20240131,S08000031,,New Outpatient,Completed,C51,,35,,22,,0,,0,,0,,159,,180.8,
10674,20250131,S08000031,,New Outpatient,Completed,C51,,28,,10,,0,,0,,0,,51,,112.3,
10675,20240331,S08000031,,New Outpatient,Completed,C51,,41,,29,,0,,0,,0,,150,,207,
10676,20250331,S08000031,,New Outpatient,Completed,C51,,28,,15,,0,,0,,0,,105,,142.1,
10677,20240531,S08000031,,New Outpatient,Completed,C51,,41,,30,,0,,0,,0,,95,,112,
10678,20250531,S08000031,,New Outpatient,Completed,C51,,15,,9,,0,,0,,0,,,:,,:
10679,20240731,S08000031,,New Outpatient,Completed,C51,,22,,6,,0,,0,,0,,82.5,,94.4,
10680,20250731,S08000031,,New Outpatient,Completed,C51,,27,,20,,0,,0,,0,,194,,217,
10681,20240831,S08000031,,New Outpatient,Completed,C51,,44,,15,,0,,0,,0,,80,,88,
10682,20250831,S08000031,,New Outpatient,Completed,C51,,26,,9,,0,,0,,0,,53.5,,226,
10683,20241031,S08000031,,New Outpatient,Completed,C51,,49,,10,,0,,0,,0,,75,,128,
10684,20251031,S08000031,,New Outpatient,Completed,C51,,40,,22,,0,,0,,0,,140,,246,
10685,20231231,S08000031,,New Outpatient,Completed,C51,,41,,25,,0,,0,,0,,157,,175,
10686,20241231,S08000031,,New Outpatient,Completed,C51,,21,,6,,0,,0,,0,,39,,90,
10687,20250228,S08000031,,New Outpatient,Completed,C6,,273,,178,,107,,0,,0,,245,,508.6,
10688,20240229,S08000031,,New Outpatient,Completed,C6,,178,,119,,27,,1,,0,,164,,402.6,
10689,20240430,S08000031,,New Outpatient,Completed,C6,,167,,107,,20,,0,,0,,175,,378.8,
10690,20250430,S08000031,,New Outpatient,Completed,C6,,246,,152,,90,,0,,0,,169.5,,435.5,
10691,20240630,S08000031,,New Outpatient,Completed,C6,,107,,67,,17,,3,,0,,152,,427.6,
10692,20250630,S08000031,,New Outpatient,Completed,C6,,231,,172,,87,,0,,0,,250,,428,
10693,20240930,S08000031,,New Outpatient,Completed,C6,,140,,105,,33,,1,,0,,218,,496.1,
10694,20250930,S08000031,,New Outpatient,Completed,C6,,184,,117,,45,,0,,0,,148.5,,436,
10695,20231130,S08000031,,New Outpatient,Completed,C6,,195,,108,,18,,0,,0,,107,,351.2,
10696,20241130,S08000031,,New Outpatient,Completed,C6,,192,,129,,53,,0,,0,,220.5,,484,
10697,20251130,S08000031,,New Outpatient,Completed,C6,,251,,145,,71,,0,,0,,127,,498,
10698,20240131,S08000031,,New Outpatient,Completed,C6,,142,,89,,19,,0,,0,,128.5,,417.7,
10699,20250131,S08000031,,New Outpatient,Completed,C6,,171,,125,,61,,0,,0,,239,,518,
10700,20240331,S08000031,,New Outpatient,Completed,C6,,208,,164,,79,,1,,0,,257.5,,481.2,
10701,20250331,S08000031,,New Outpatient,Completed,C6,,283,,208,,141,,0,,0,,360,,484,
10702,20240531,S08000031,,New Outpatient,Completed,C6,,164,,97,,35,,9,,0,,159.5,,517,
10703,20250531,S08000031,,New Outpatient,Completed,C6,,259,,168,,88,,0,,0,,194,,431,
10704,20240731,S08000031,,New Outpatient,Completed,C6,,185,,111,,32,,3,,0,,142,,496.6,
10705,20250731,S08000031,,New Outpatient,Completed,C6,,233,,160,,74,,0,,0,,252,,429,
10706,20240831,S08000031,,New Outpatient,Completed,C6,,177,,115,,25,,0,,0,,159,,441.4,
10707,20250831,S08000031,,New Outpatient,Completed,C6,,231,,163,,60,,0,,0,,212,,424,
10708,20241031,S08000031,,New Outpatient,Completed,C6,,199,,138,,50,,3,,0,,204,,503.4,
10709,20251031,S08000031,,New Outpatient,Completed,C6,,200,,115,,44,,0,,0,,123,,393.2,
10710,20231231,S08000031,,New Outpatient,Completed,C6,,149,,88,,17,,0,,0,,137,,387,
10711,20241231,S08000031,,New Outpatient,Completed,C6,,143,,99,,46,,2,,0,,235,,511.8,
10712,20250228,S08000031,,New Outpatient,Completed,C7,,2892,,1152,,202,,0,,0,,42,,337,
10713,20240229,S08000031,,New Outpatient,Completed,C7,,3249,,1553,,343,,2,,0,,73,,370,
10714,20240430,S08000031,,New Outpatient,Completed,C7,,2692,,969,,236,,0,,0,,38,,357,
10715,20250430,S08000031,,New Outpatient,Completed,C7,,2881,,969,,210,,0,,0,,26,,308,
10716,20240630,S08000031,,New Outpatient,Completed,C7,,2536,,863,,182,,0,,0,,28,,347,
10717,20250630,S08000031,,New Outpatient,Completed,C7,,2864,,1158,,193,,1,,0,,42,,332,
10718,20240930,S08000031,,New Outpatient,Completed,C7,,2621,,1104,,271,,0,,0,,41,,367,
10719,20250930,S08000031,,New Outpatient,Completed,C7,,3306,,1344,,307,,0,,0,,44,,357,
10720,20231130,S08000031,,New Outpatient,Completed,C7,,3342,,1532,,438,,26,,0,,60,,411,
10721,20241130,S08000031,,New Outpatient,Completed,C7,,2963,,1200,,283,,0,,0,,43,,363,
10722,20251130,S08000031,,New Outpatient,Completed,C7,,3041,,1130,,157,,0,,0,,39,,310,
10723,20240131,S08000031,,New Outpatient,Completed,C7,,3136,,1317,,347,,3,,0,,54,,383,
10724,20250131,S08000031,,New Outpatient,Completed,C7,,2752,,1061,,199,,0,,0,,48,,330.9,
10725,20240331,S08000031,,New Outpatient,Completed,C7,,3451,,1542,,302,,2,,0,,57,,350,
10726,20250331,S08000031,,New Outpatient,Completed,C7,,3109,,1194,,248,,0,,0,,35,,337.2,
10727,20240531,S08000031,,New Outpatient,Completed,C7,,2654,,894,,193,,0,,0,,26,,347,
10728,20250531,S08000031,,New Outpatient,Completed,C7,,3017,,1121,,253,,0,,0,,36,,343,
10729,20240731,S08000031,,New Outpatient,Completed,C7,,2828,,1044,,183,,0,,0,,33,,348,
10730,20250731,S08000031,,New Outpatient,Completed,C7,,2992,,1289,,365,,0,,0,,44,,389,
10731,20240831,S08000031,,New Outpatient,Completed,C7,,3017,,1261,,251,,2,,0,,43,,358,
10732,20250831,S08000031,,New Outpatient,Completed,C7,,3123,,1302,,307,,0,,0,,44,,363,
10733,20241031,S08000031,,New Outpatient,Completed,C7,,3042,,1309,,349,,0,,0,,47,,372,
10734,20251031,S08000031,,New Outpatient,Completed,C7,,3404,,1164,,186,,0,,0,,37,,318.7,
10735,20231231,S08000031,,New Outpatient,Completed,C7,,2797,,1202,,382,,22,,0,,50,,401,
10736,20241231,S08000031,,New Outpatient,Completed,C7,,2481,,828,,163,,1,,0,,21,,314,
10737,20250228,S08000031,,New Outpatient,Completed,C8,,4464,,2305,,862,,106,,0,,132.5,,469,
10738,20240229,S08000031,,New Outpatient,Completed,C8,,3876,,1719,,624,,29,,0,,41,,395,
10739,20240430,S08000031,,New Outpatient,Completed,C8,,3899,,1417,,552,,1,,0,,20,,400.4,
10740,20250430,S08000031,,New Outpatient,Completed,C8,,4637,,2007,,600,,0,,0,,43,,403,
10741,20240630,S08000031,,New Outpatient,Completed,C8,,3995,,1479,,562,,31,,0,,18,,383,
10742,20250630,S08000031,,New Outpatient,Completed,C8,,4647,,2007,,501,,0,,0,,42,,373,
10743,20240930,S08000031,,New Outpatient,Completed,C8,,4615,,2010,,1031,,174,,0,,37,,463,
10744,20250930,S08000031,,New Outpatient,Completed,C8,,5025,,2058,,424,,0,,0,,42,,348,
10745,20231130,S08000031,,New Outpatient,Completed,C8,,4264,,1856,,738,,8,,0,,45,,400,
10746,20241130,S08000031,,New Outpatient,Completed,C8,,4332,,2060,,679,,154,,0,,47,,432,
10747,20251130,S08000031,,New Outpatient,Completed,C8,,4018,,1379,,461,,0,,0,,32,,386,
10748,20240131,S08000031,,New Outpatient,Completed,C8,,3909,,1486,,441,,1,,0,,37,,380,
10749,20250131,S08000031,,New Outpatient,Completed,C8,,4651,,2050,,754,,125,,0,,48,,477,
10750,20240331,S08000031,,New Outpatient,Completed,C8,,3785,,1425,,543,,13,,0,,18,,398,
10751,20250331,S08000031,,New Outpatient,Completed,C8,,4830,,2270,,816,,42,,0,,50,,433,
